Annual_Income,Num_of_Delayed_Payment,Monthly_Inhand_Salary,Credit_Score
78937.47,15.0,6308.1225,Good
76992.72,21.0,6558.06,Poor
80396.86,11.0,6623.738333333334,Good
94465.32,19.0,8043.1100000000015,Good
18369.33,4.0,1579.7775,Good
23713472.0,25.0,512.0033333333333,Poor
83718.12,13.0,6744.509999999998,Good
133868.52,0.0,11000.71,Poor
35873.36,15.0,2922.4466666666667,Poor
10034.725,24.0,939.2270833333332,Poor
74800.0,7.0,5967.333333333332,Good
71814.28,15.0,5976.5233333333335,Good
4272990.0,23.0,5880.1433333333325,Poor
21339.42,594.0,2038.285,Poor
15165.14,15.0,1505.7616666666663,Poor
17469.68,16.0,1417.8066666666666,Poor
26779.9,17.0,1986.658333333333,Good
43623.84,17.0,3592.32,Poor
71738.16,22.0,5820.18,Poor
16489.74,12.0,1075.4716312343628,Good
37824.65,8.0,3208.054166666667,Good
122922.24,9.0,10210.52,Poor
113826.68,4.0,9262.556666666664,Good
34447.49,8.0,2723.6241666666665,Good
12874752.0,21.0,962.4583333333331,Poor
40295.72,1.0,3627.976666666667,Poor
28637.08,12.0,2167.4233333333336,Good
18146.26,16.0,1442.188333333333,Poor
53266.23,17.0,4310.8525,Poor
16372.12,20.0,1648.3433333333337,Poor
37909.82,8.0,3043.151666666666,Poor
78156.39,17.0,6526.0325,Good
21480.965,5.0,1750.080416666667,Good
85480.41,3.0,6285.479818282674,Good
17840.72,19.0,1275.7266666666667,Good
34945.16,17.0,3043.096666666667,Poor
20340.29,14.0,1771.0241666666668,Poor
8170.725,21.0,618.8937500000002,Poor
15669.6,13.0,1268.8,Poor
34599.8,18.0,3130.316666666667,Poor
17686.19,18.0,1424.8491666666666,Poor
16072.1,8.0,1585.341666666667,Poor
9058.045,16.0,643.8370833333332,Poor
84673.2,3.0,7153.099999999999,Good
41351.46,10.0,3543.955,Good
15989.085,15.0,1086.42375,Good
15950.43,18.0,1127.2025,Poor
30789.41,5.0,2707.784166666667,Good
21434.275,5.0,1790.1895833333335,Good
18256.6,20.0,1662.3833333333332,Poor
82700.32,13.0,6625.693333333334,Poor
49070.94,17.0,4128.245000000001,Poor
59426.92,19.0,4735.243333333333,Poor
18743.075,12.0,1330.9229166666669,Good
16054.06,10.0,1416.8383333333334,Poor
126982.68,9.0,10543.89,Good
168682.56,9.0,14118.88,Good
37612.54,0.0,3145.3783333333336,Good
78039.48,17.0,6236.29,Good
177696.92,9.0,15090.076666666668,Good
21298.53,22.0,1971.8775,Good
14188.48,15.0,1312.3733333333332,Poor
20877.69,16.0,1855.8075,Good
142974.96,14.0,11698.58,Good
9155.455,21.0,470.9545833333333,Good
18979.35,12.0,1712.6125,Poor
130597.17,5.0,10775.0975,Good
39277.22,15.0,3117.101666666667,Poor
13848.89,10.0,1152.0741666666663,Poor
9620.965,16.0,782.7470833333333,Poor
126971.0,1.0,10672.916666666666,Poor
9081.535,12.0,842.7945833333333,Poor
34636.64,9.0,2892.6360236396245,Good
147521.76,2.0,12586.48,Good
9979.875,16.0,973.65625,Poor
59502.28,4.0,4939.5233333333335,Good
8459.02,20.0,997.9183333333334,Good
37720.58,17.0,3212.3816666666667,Poor
17004.86,18.0,1231.0716666666667,Poor
58164.12,19.0,5046.01,Poor
19749.04,25.0,1544.753333333333,Poor
27910.59,16.0,2598.8825,Poor
38873.01,11.0,3287.4175,Good
63248.52,8.0,5074.71,Poor
21301.19,11.0,1372.4249013263498,Good
34476.64,12.0,2888.3468233198964,Good
43644.96,21.0,3551.08,Poor
20247560.0,9.0,1165.8741666666667,Poor
119875.35,11.0,9847.6125,Good
75868.8,19.0,6074.4000000000015,Poor
26454.21,10.0,2200.5175,Good
43609.13,2.0,3420.0941666666663,Poor
29487.25,20.0,1984.3387444721827,Poor
86571.09,4.0,7370.2575,Good
36463.21,20.0,2947.600833333333,Good
76689.8,12.0,6683.816666666668,Poor
60558.63,14.0,4948.5525,Good
122050.38,8.0,10173.865,Good
54167.61,18.0,4806.9675,Poor
38712.58,7.0,3466.0483333333336,Good
108734.13,12.0,8077.402365237668,Good
57452.43000000001,25.0,4802.7025,Poor
112745.76,6.0,9193.48,Good
8499.645,17.0,817.30375,Poor
30984.3,5.0,2385.025,Poor
35032.66,18.0,2853.388333333334,Poor
66377.52,17.0,5770.46,Poor
36971.44,15.0,3370.953333333333,Poor
16873.05,22.0,1459.0875,Poor
67854.3,8.0,5573.5250000000015,Good
17469.68,16.0,1417.8066666666666,Poor
7710.84,19.0,927.57,Good
15169.51,19.0,1038.1258333333333,Poor
72152.8,5.0,5849.733333333334,Poor
57586.82,8.0,4789.901666666667,Good
43543.72,0.0,3476.643333333333,Good
82892.52,12.0,6786.71,Poor
34566.0,14.0,2636.5,Poor
46003.29,13.0,3859.6075,Poor
59782.0,1.0,5114.833333333333,Good
82332.68,13.0,6814.056666666666,Poor
44418.54,20.0,3626.545,Poor
65635.12,19.0,5762.593333333332,Poor
113384.82,8.0,9507.735,Poor
64425.78,8.0,5254.815,Poor
20528.59,15.0,1900.7158333333327,Poor
27559.56,21.0,2253.63,Good
70260.2,24.0,5564.016666666666,Poor
3353125.0,21.0,5074.935967458895,Poor
14780.71,19.0,1224.7258333333332,Poor
30821.3,17.0,2808.441666666666,Good
30000.82,12.0,2213.068333333333,Poor
36539.18,1.0,3261.931666666667,Good
9243.765,19.0,564.3137499999998,Poor
29709.73,9.0,2346.914659253089,Good
32045.78,13.0,2677.4816666666666,Poor
70286.6,19.0,5718.216666666667,Poor
38694.66,10.0,3080.5550000000007,Good
28415.93,10.0,2241.994166666667,Good
32426.78,15.0,2999.231666666666,Good
15766.76,16.0,1288.8966666666668,Poor
17902.265,14.0,1306.8554166666663,Good
72152.8,5.0,5849.733333333334,Poor
97583.43,18.0,7846.9525,Good
15878.09,9.0,1068.174166666667,Poor
67204.1,8.0,5333.341666666667,Poor
18756.78,25.0,1400.0649999999996,Poor
9834.755,15.0,565.5629166666666,Poor
104088.51,12.0,8847.0425,Good
29936.8,23.0,2302.733333333333,Poor
44328.93,19.0,3452.0775,Poor
60106.11,17.0,4895.8425,Poor
56760.51,24.0,4999.0425,Poor
16413.23,25.0,1262.7691666666667,Poor
58295.16,22.0,4590.93,Poor
117785.2,5.0,9973.433333333332,Good
132588.3,2.0,10918.025,Poor
68489.16,20.0,5544.4017411439945,Good
96540.69,3.0,8068.0575,Good
28747.25,12.0,2523.6041666666665,Good
52977.0,22.0,4595.75,Poor
88221.16,15.0,7113.763333333332,Poor
101299.84,10.0,8403.653333333334,Good
13074.395,14.0,1356.5329166666668,Good
165396.2,5.0,13575.016666666668,Good
40406.18,13.0,3191.181666666667,Poor
55128.27,18.0,4854.0225,Poor
30912.86,0.0,2351.0716666666667,Good
18083.64,17.0,1336.97,Poor
35064.5,21.0,2949.041666666666,Poor
127617.6,6.0,10596.8,Good
15706.805,6.0,1192.9004166666666,Good
59348.64,18.0,4685.72,Poor
40517.81,11.0,3215.484166666666,Good
35482.43,9.0,2578.434351568324,Good
36298.36,10.0,2842.863333333333,Good
37580.34,12.0,2836.695,Good
119877.15,6.0,9942.7625,Good
38266.44,16.0,3282.870000000001,Poor
128585.52,12.0,10674.46,Poor
14540.485,8.0,1279.7070833333337,Poor
47270.22,17.0,4122.185,Poor
20774.34,8.0,1702.195,Poor
15701.03,22.0,1213.4191666666668,Poor
44928.27,19.0,3700.0225000000014,Poor
35539.56,10.0,2953.63,Poor
45230.85000000001,16.0,3471.237500000001,Poor
59247.0,416.0,4782.25,Poor
37580.34,13.0,2836.695,Good
20780.41,9.0,1643.700833333333,Poor
127253.4,0.0,10686.45,Good
15383.46,11.0,1325.955,Good
71681.4,8.0,5799.45,Good
161689.72,3.0,13532.143333333332,Poor
39294.3,20.0,3292.525,Poor
54275.88,16.0,4758.99,Poor
87692.85,5.0,7141.7375,Poor
41360.3,10.0,3424.691666666667,Poor
50600.01,19.0,3923.6675,Poor
20616.96,25.0,1882.08,Poor
17509.0,16.0,1657.083333333333,Poor
139391.8,5.0,11526.983333333332,Poor
147996.72,9.0,12395.06,Good
32412.72,26.0,2887.06,Poor
8753.205,27.0,919.43375,Poor
20479.75,27.0,1629.645833333333,Poor
17732.92,23.0,1343.7433333333329,Poor
128494.52,0.0,10580.876666666669,Good
18409.79,22.0,1594.1491666666668,Poor
120404.72,2.0,10145.726666666667,Poor
8507.27,20.0,779.9391666666667,Poor
128429.68,8.0,10830.473333333332,Good
42031.09,3.0,3762.590833333333,Good
17164.72,16.0,1223.3933333333334,Poor
17163.15,16.0,1572.2625,Poor
59502.28,4.0,4939.5233333333335,Good
38554.72,11.0,3083.893333333333,Good
20782.66,6.0,1886.888333333333,Good
35235.18,15.0,3188.265,Poor
17804.96,16.0,1246.746666666667,Good
151085.88,4.0,12540.49,Poor
16791.21,16.0,1143.2675,Poor
59961.82,2.0,4983.818333333334,Good
15081.12,16.0,1298.76,Poor
162550.32,8.0,13731.86,Good
140919.04,10.0,12025.253333333336,Good
19181.27,22.0,1470.4391666666668,Poor
19809.27,-1.0,1711.7725,Good
19567.0,20.0,1681.583333333333,Poor
52799.82,16.0,4652.985,Good
18769.1,22.0,1460.0916666666665,Poor
8151.41,3200.0,926.2841666666668,Poor
28315.95,8.0,2415.6625,Good
46410.42,17.0,3973.535,Poor
33701.99,6.0,2584.4991666666665,Poor
38239.44,11.0,3485.620000000001,Good
38430.94,23.0,3279.578333333333,Poor
87215.68,4.0,7489.973333333332,Good
14830.48,21.0,1414.8733333333332,Poor
8446.315,13.0,627.8595833333334,Poor
21652.195,-2.0,1510.3495833333334,Good
31902.65,18.0,2690.554166666667,Good
31846.76,6.0,2703.8966666666665,Good
14909.4,10.0,1177.45,Poor
14036.915,5.0,1420.7429166666668,Good
55563.4,18.0,4550.283333333334,Good
20737.17,6.0,1868.0975,Good
58214.12,19.0,4710.176666666667,Poor
148786.04,14.0,12492.836666666668,Good
38392.96,22.0,3031.413333333333,Poor
8938.07,25.0,678.8391666666666,Poor
98175.72,20.0,7729.695180977182,Good
91516.44,6.0,7844.37,Good
17889.32,15.0,1504.7766666666666,Poor
20344.02,16.0,1950.335,Poor
134504.68,5.0,11187.723333333332,Good
20789.075,3.0,1807.4229166666669,Good
37691.17,9.0,3321.9308333333333,Good
82995.82,9.0,7092.318333333334,Good
8956.355,19.0,812.3629166666666,Good
82382.62,10.0,7097.218333333332,Good
28485.71,2.0,2401.8091666666664,Poor
28866.94,17.0,2682.578333333333,Poor
30536.62,8.0,2430.718333333333,Poor
7546.68,18.0,391.89,Poor
37824.96,12.0,2837.103752697834,Good
21791.905,8.0,1871.992083333333,Good
115800.54,2.0,9860.045,Poor
7506.125,23.0,872.5104166666665,Poor
14128.41,21.0,1403.3675,Good
41414.58,21.0,3476.215,Poor
8177.41,17.0,803.4508333333333,Poor
59072.52,19.0,4824.71,Poor
17116.42,20.0,1590.368333333333,Poor
15381.59,18.0,1409.799166666667,Poor
16476.04,10.0,1106.003333333333,Poor
49675.38,15.0,4109.615,Poor
19126.65,18.0,1683.8875,Poor
7908.935,17.0,644.0779166666667,Poor
39353.8,18.0,3201.4833333333336,Poor
15279.545,4.0,1517.7916271206154,Good
43502.68,2.0,3733.223333333333,Good
17805.15,85.0,1711.7625,Poor
8923.745,18.0,1032.6454166666667,Poor
16365.59,21.0,1089.799166666667,Poor
173196.32,5.0,14258.026666666668,Good
81093.16,20.0,7017.763333333332,Poor
40314.54,17.0,3653.545,Poor
35518.98,16.0,3068.9150000000004,Good
70137.8,12.0,5901.816666666668,Poor
8241.75,23.0,843.8125,Poor
18170.075,7.0,1785.1729166666669,Good
15862.01,24.0,1404.8341666666668,Poor
9045.11,18.0,981.7591666666668,Poor
152340.56,12.0,12568.046666666669,Good
18756.78,23.0,1400.0649999999996,Poor
50155.56,19.0,3562.142389800721,Good
7161.64,17.0,758.8033333333334,Poor
28105.59,10.0,2133.1325,Poor
7756.465,21.0,516.3720833333333,Poor
14482.5,13.0,1363.875,Poor
50794.18,10.0,4089.848333333333,Good
152252.24,4.0,11346.170878223316,Good
74733.44,20.0,5933.786666666668,Poor
30174.03,12.0,2664.5025,Good
20758.37,10.0,1458.8641666666665,Poor
14799.91,6.0,1469.325833333333,Good
83181.88,3.0,6773.823333333334,Good
36228.2,18.0,2991.0166666666664,Poor
82194.02,-2.0,6799.501666666668,Good
53127.72,16.0,4655.31,Poor
7233.01,20.0,666.7508333333334,Poor
98019.84,20.0,7886.32,Poor
54219.54,19.0,4251.295,Poor
81100.8,19.0,6822.4000000000015,Poor
81497.12,16.0,6540.426666666666,Poor
8968.555,19.0,880.3795833333335,Poor
20661.14,11.0,1626.7616666666663,Poor
34378.42,13.0,2628.8683333333333,Poor
40624.94,15.0,3665.411666666667,Poor
28488.56,19.0,2182.0466666666666,Poor
14679.83,17.0,1183.319166666667,Poor
66061.04,22.0,5762.086666666666,Poor
22413.53,11.0,2165.7941666666666,Good
20877.69,16.0,1855.8075,Good
31754.27,2.0,2541.1891666666666,Good
106674.51,11.0,8657.5425,Poor
73378.32,21.0,5832.8600000000015,Poor
132123.84,8.0,10895.32,Good
7650.145,19.0,910.5120833333334,Poor
78390.96,19.0,6609.580000000001,Poor
16490.8,10.0,1574.2333333333331,Good
14313.74,17.0,1334.8116666666667,Poor
61614.58,16.0,5325.548333333333,Good
38505.32,12.0,2922.147520381959,Poor
8220.625,21.0,588.0520833333334,Poor
47958.76,10.0,3756.563333333334,Poor
56500.7,3.0,4448.062323286613,Good
35322.24,1.0,2805.52,Good
155911.4,6.0,13246.616666666669,Poor
79760.4,14.0,6927.7,Poor
9916.865,25.0,1073.4054166666665,Poor
66105.4,22.0,5653.783333333333,Poor
74913.76,4.0,6443.813333333333,Good
114755.04,3.0,9669.92,Good
15451.115,10.0,1495.592916666667,Good
17191.27,24.0,1392.605833333333,Poor
9029.7,18.0,938.475,Poor
40377.89,7.0,3206.8241666666668,Poor
23026.48,18.0,1789.8733333333332,Good
20607.78,19.0,1453.3149999999996,Poor
30257.02,20.0,2605.418333333333,Poor
9295469.0,28.0,4172.975,Poor
20813.06,19.0,1460.4216666666669,Poor
16568.58,19.0,1601.715,Poor
34627.86,14.0,2748.655,Poor
52742.91,14.0,4441.2425,Poor
37421.88,8.0,3060.49,Good
35880.37,0.0,3057.0308333333337,Good
38365.21,13.0,3258.100833333333,Good
99520.5,8.0,8479.375,Good
130353.38999999998,2.0,10949.7825,Poor
108142.13999999998,7.0,9280.845,Good
84379.82,2.0,6945.651666666668,Good
14791.06,20.0,1499.5883333333334,Poor
30758.43,16.0,2822.2025,Good
47953.86,22.0,3706.155,Poor
41122.99,0.0,3661.915833333333,Good
21960.095,5.0,1732.007916666667,Good
74248.72,13.0,6375.3933333333325,Poor
76054.58,7.0,6198.881666666667,Good
69577.92,3.0,5882.16,Poor
46243.56,17.0,4083.63,Good
33683.38,20.0,2652.9483333333333,Good
171547.24,2.0,14241.603333333333,Poor
18235.61,13.0,1313.6341666666667,Poor
63528.7,13.0,5132.058333333333,Poor
10227.655,22.0,771.3045833333334,Poor
41468.9,24.0,3173.741666666667,Poor
18122.8,8.0,1608.2333333333331,Poor
79548.32,2.0,6355.026666666668,Good
177907.72,8.0,14712.643333333332,Poor
118111.08,3.0,10072.59,Poor
16364.675,11.0,1661.7229166666666,Good
94369.64,19.0,8164.136666666666,Poor
84031.02,10.0,7021.585,Good
80743.79999999999,9.0,6886.649999999999,Good
20837.54,5.0,1704.4616666666668,Poor
17077.4,25.0,1583.1166666666668,Poor
15139.13,17.0,1459.5941666666663,Poor
95460.81,3.0,7989.0675,Good
22434.16,20.0,2060.5133333333333,Good
33446.44,20.0,3058.203333333333,Poor
59992.12,14.0,5265.343333333333,Poor
31680.74,18.0,2670.061666666667,Poor
98917.23,3.0,8513.1025,Good
8081019.0,27.0,4949.0,Poor
50733.18000000001,15.0,4402.765,Poor
15411.93,17.0,1255.3275,Poor
33337.84,24.0,2909.153333333333,Poor
72050.92,9.0,6173.243333333333,Good
19910.51,24.0,1622.2091666666663,Poor
32117.87,21.0,2720.4891666666667,Good
39910.48,4.0,3529.873333333333,Poor
57582.42,20.0,4508.535,Poor
22489.25,10.0,1643.104166666667,Good
83989.44,12.0,6807.12,Poor
56047.34,8.0,4422.611666666667,Good
35397.98,10.0,3077.831666666667,Good
17550.11,26.0,1546.509166666667,Poor
9085.09,22.0,980.0908333333332,Poor
17101.62,8.0,1350.135,Poor
30022.71,2.0,2684.8925,Poor
13566.77,17.0,1130.5641666666668,Good
45488.94,3368.0,3861.745,Poor
16533.7,17.0,1095.8083333333334,Poor
33787.3,13.0,2956.6083333333336,Poor
14210.27,19.0,1287.1891666666668,Good
140731.72,18.0,10190.249318889946,Good
42237.36,8.0,3725.78,Poor
49070.94,15.0,4128.245000000001,Poor
21663.61,10.0,1656.3008333333337,Good
42772.49,11.0,3664.374166666666,Good
88601.46,3.0,7504.455000000001,Good
87888.72,4069.0,7253.06,Poor
16598.74,13.0,1381.2283333333337,Poor
60401.4,23.0,5163.45,Poor
152340.56,12.0,12568.046666666669,Good
79413.04,18.0,6342.753333333332,Poor
16594.51,16.0,1642.875833333333,Poor
34767.12,14.0,2737.26,Poor
49822.0,18.0,4116.833333333333,Good
112302.04,12.0,9220.503333333332,Good
41077.12,20.0,3390.0933333333337,Poor
130289.46,3.0,10677.455,Good
44705.10000000001,12.0,3856.425000000001,Poor
11391511.0,6.0,3402.228333333333,Good
162687.32,8.0,13421.276666666668,Good
90292.28,12.0,7258.3566666666675,Poor
79050.88,22.0,6676.573333333334,Poor
61262.76,25.0,5054.23,Poor
17889.32,18.0,1504.7766666666666,Poor
32753.05,3.0,2833.420833333333,Good
40377.89,6.0,3206.8241666666668,Poor
17131.345,19.0,1569.6120833333334,Poor
69506.16,17.0,5868.18,Good
164956.96,12.0,13601.413333333332,Good
39593.77,9.0,3308.480833333333,Good
18064.06,13.0,1579.3383333333334,Poor
11790723.0,18.0,3306.16,Poor
122028.48,8.0,9899.04,Poor
83675.56,22.0,6913.963333333332,Poor
61115.16,21.0,4925.93,Poor
9582.775,20.0,750.5645833333333,Poor
16193.87,22.0,1287.4891666666667,Poor
15785.04,15.0,1369.42,Poor
81744.76,19.0,6948.063333333333,Poor
31226.77,4.0,2878.230833333333,Poor
21088.46,14.0,1517.371666666667,Good
63023.18,10.0,5028.931666666666,Good
10358.88,19.0,1015.24,Poor
20137.56,19.0,1977.13,Poor
91610.4,20.0,7499.2,Good
11798.555,15.0,1039.2129166666666,Good
20107.21,15.0,1631.6008333333332,Poor
162259.96,4.0,13239.663333333332,Good
882819.0,19.0,4546.214822192568,Good
43312.78,6.0,3423.398333333333,Good
15659.78,17.0,1132.9816666666668,Poor
34514.51,10.0,3067.209166666667,Poor
29365.12,8.0,2524.093333333333,Good
114261.68,14.0,9320.806666666664,Good
63402.2,15.0,5475.516666666666,Poor
14075.83,23.0,876.9858333333334,Poor
41159.54,24.0,3638.961666666666,Poor
40702.96,24.0,3536.913333333333,Poor
15444.65,19.0,1195.0541666666666,Poor
75354.48,23.0,6563.54,Poor
19016.29,1.0,1648.9515759717456,Poor
69024.2,23.0,5492.016666666666,Poor
22049.235,1.0,1764.43625,Good
108968.85,3.0,8843.7375,Good
53808.81,18.0,4490.0675,Poor
77751.8,21.0,6515.316666666668,Poor
17004.68,16.0,1572.0566666666666,Poor
56052.42,19.0,4730.035,Poor
39225.32,19.0,3265.776666666666,Poor
44740.76,21.0,4009.396666666667,Good
34476.68,17.0,2715.056666666667,Poor
20992.38,14.0,1621.365,Poor
7471.91,17.0,597.6591666666667,Poor
73802.24,18.0,5971.186666666667,Poor
70732.4,13.0,5874.366666666666,Poor
35348.12,3.0,2890.6766666666667,Good
56069.64,15.0,4416.47,Poor
54150.09,16.0,4595.5075,Poor
41983.29,7.0,3389.6075,Poor
9173.61,14.0,986.4675,Poor
42274.96,8.0,3284.913333333333,Good
74169.76,22.0,6174.813333333333,Poor
73884.6,15.0,6255.05,Poor
84001.66,4.0,6555.609083346229,Good
28730.94,8.0,2611.245,Good
20297.91,24.0,1785.4925,Poor
65668.78,11.0,5238.3983333333335,Poor
132643.71,10.0,11028.6425,Good
39909.36,12.0,3393.78,Poor
42843.65,4.0,3403.304166666667,Poor
17075.64,11.0,1399.5250059144205,Poor
26411.81,15.0,1989.9841666666664,Good
42956.58,8.0,3665.715,Good
125873.84,7.0,10669.486666666666,Good
113630.4,5.0,9719.2,Good
112302.04,12.0,9220.503333333332,Good
82289.36,16.0,6951.446666666668,Poor
9669.05,24.0,925.7541666666666,Poor
95099.8,11.0,7851.983333333334,Poor
40512.0,16.0,3091.0,Poor
15660.15,16.0,1363.0125,Poor
19633.03,16.0,1760.085833333333,Poor
61503.66,19.0,4972.305,Good
20817.92,1.0,1647.8266666666666,Good
10341.68,26.0,761.8066666666667,Poor
30622.73,1.0,2366.384851759552,Good
7612.725,25.0,928.39375,Poor
95295.57,20.0,7943.2975,Poor
7377.215,22.0,424.76791666666674,Poor
108057.12,10.0,8067.3126666749295,Good
15968.14,19.0,1380.678333333333,Poor
21700.68,14.0,1692.075507065946,Good
37486.02,8.0,3299.835,Poor
17492.31,12.0,1564.6925,Poor
14132.77,23.0,894.7308333333333,Poor
70847.52,23.0,5637.96,Poor
32871.96,9.0,2621.33,Good
9769.965,15.0,1053.1637500000004,Poor
31534.94,0.0,2426.9116666666664,Poor
18354.805,7.0,1457.5670833333334,Poor
18759.61,17.0,1455.3008333333337,Poor
20313.63,25.0,1841.8025,Poor
144686.0,16.0,12306.166666666664,Good
54275.88,16.0,4758.99,Poor
47868.74,9.0,3802.061666666666,Poor
73057.16,11.0,5998.096666666667,Poor
38365.21,11.0,3258.100833333333,Good
70566.82,12.0,6070.568333333334,Poor
83722.16,4.0,7270.846666666667,Good
34323.86,20.0,3113.3216666666667,Poor
14311.59,20.0,1006.6325,Poor
70112.78,4.0,5989.731666666668,Poor
18869.78,21.0,1770.4816666666666,Poor
88027.62,3.0,7229.634999999998,Good
141477.56,8.0,12012.796666666669,Good
29840.22,25.0,2636.685,Poor
35554.04,0.0,3096.836666666666,Poor
76374.93000000001,10.0,6272.5775,Good
9166.465,20.0,517.8720833333333,Poor
140114.0,0.0,11603.166666666664,Poor
175796.6,1.0,14768.716666666667,Poor
21490.82,8.0,1812.9016666666664,Good
16198.305,5.0,1089.85875,Good
59924.96,21.0,4816.746666666667,Poor
108638.76,11.0,9276.23,Poor
7005.93,11.0,835.8275,Poor
144444.64,22.0,11929.053333333335,Good
110398.13999999998,8.0,9007.845,Good
19386.02,531.0,1858.5016666666668,Poor
17075.64,9.0,1508.97,Poor
18873.2,12.0,1499.7666666666669,Good
14220.28,8.0,1404.023333333333,Poor
56693.96,22.0,4662.496666666667,Poor
32283.52,11.0,2840.293333333333,Good
128363.64,7.0,10463.97,Good
128675.76,8.0,10471.98,Good
173721.16,0.0,14635.763333333334,Good
68667.56,6.0,5929.296666666666,Poor
18910.83,8.0,1609.9025,Poor
179239.6,8.0,15204.633333333331,Good
91965.63,4.0,7151.015425381566,Good
49619.7,20.0,4195.975,Poor
34800.96,7.0,2632.08,Good
35644.72,-2.0,2987.393333333333,Good
45188.52,20.0,3868.7100000000014,Poor
81385.18,0.0,6609.098333333332,Good
21945.825,6.0,1979.81875,Good
75605.82,3.0,6507.4850000000015,Good
31199.43,10.0,2800.9525,Poor
88362.46,8.0,7255.538333333334,Good
40759.86,9.0,3417.655,Good
16653.5,11.0,1095.7916666666667,Good
113238.84,-2.0,9705.57,Good
76448.44,8.0,6134.703333333334,Poor
59789.0,10.0,4510.850858844507,Good
50173.54,14.0,4323.128333333333,Poor
43758.34,2.0,3454.528333333333,Good
21419.85,3.0,1509.9875,Good
14884.29,19.0,1205.3575,Poor
124085.91,11.0,10104.4925,Good
132552.16,5.0,11094.013333333334,Good
32853.95,8.0,2772.8291666666664,Good
32179.72,16.0,2828.643333333333,Poor
14432.87,11.0,1185.7391666666667,Good
29375.68,12.0,2728.973333333333,Poor
19599.81,19.0,1716.3175,Poor
20535.05,16.0,1905.2541666666664,Poor
22244.25,7.0,2007.6875,Good
132262.74,3.0,11228.895,Good
121187.49,3.0,10010.9575,Poor
61358.66,16.0,4859.221666666667,Good
171280.88,10.0,14157.406666666668,Good
46256.34,16.0,4048.695,Poor
67812.74,2.0,5821.061666666667,Good
166891.6,2.0,13668.633333333331,Good
35659.07,5.0,3074.589166666666,Good
16562.01,14.0,1240.1674999999998,Poor
22457.51,3.0,1562.859572860562,Poor
20485.76,12.0,1950.1466666666663,Good
60189.06,16.0,5138.755,Poor
52820.16,11.0,4457.68,Good
34392.44,19.0,2703.036666666667,Poor
49215.3,9.0,3962.275,Poor
20817.395,11.0,1773.7829166666668,Good
63484.24,10.0,5157.3533333333335,Poor
41797.94,2.0,3618.161666666667,Good
65455.16,23.0,5194.596666666667,Poor
35917.12,18.0,2761.67247356652,Poor
68281.18,11.0,5920.098333333332,Good
83181.88,0.0,6773.823333333334,Good
33476.83,10.0,2534.7358333333336,Good
40701.88,17.0,3309.8233333333333,Poor
43885.43,5.0,3596.119166666667,Good
102023.4,20.0,8535.949999999999,Poor
17484.02,18.0,1491.0016666666668,Poor
39242.58,16.0,3332.215,Poor
14539.01,27.0,1077.5841666666668,Poor
39706.44,18.0,3387.870000000001,Poor
28634.88,21.0,2442.24,Poor
57303.36,15.0,4949.28,Poor
52116.66,10.0,4364.055,Poor
46485.27,23.0,3874.7725000000014,Poor
25306.37,19.0,2154.445766398636,Good
60125.18,10.0,5280.431666666666,Good
10287.56,23.0,788.2966666666665,Poor
10805.56,16.0,627.4633333333333,Good
85455.06,16.0,7125.255,Good
88295.34,4.0,7224.945,Good
31680.74,18.0,2670.061666666667,Poor
29198.56,24.0,2340.2133333333336,Poor
82410.12,11.0,6933.509999999998,Good
31244.71,12.0,2443.725833333333,Good
34547.54,13.0,2994.961666666666,Good
32991.92,18.0,2682.3266666666664,Poor
49136.88,13.0,4082.74,Poor
62148.0,25.0,4949.0,Poor
136726.68,12.0,11299.89,Good
38685.98,12.0,3360.831666666667,Good
142974.96,11.0,11698.58,Good
97010.16,1.0,8178.18,Poor
24577.48,12.0,2055.123333333333,Poor
7885.605,22.0,554.13375,Poor
82289.36,16.0,6951.446666666668,Poor
7448.78,17.0,795.7316666666667,Poor
12836927.0,22.0,6522.233333333334,Poor
37607.28,12.0,2842.94,Poor
9920.795,18.0,743.7329166666667,Poor
72099.14,2.0,6079.261666666666,Good
40377.89,6.0,3206.8241666666668,Poor
14620.51,13.0,1176.3758333333333,Poor
10363.95,14.0,786.6625,Poor
9822.095,15.0,785.5079166666666,Poor
17535.65,18.0,1490.3041666666668,Poor
29944.64,11.0,2787.3866666666668,Good
36035.32,21.0,2910.943333333333,Poor
35822.34,-1.0,2995.195,Good
43311.84,8.0,3879.32,Poor
7377.215,22.0,424.76791666666674,Poor
136150.6,3.0,11127.883333333331,Good
39560.62,20.0,3247.7183333333337,Poor
100831.95,3.0,8599.6625,Good
118845.76,4.0,9877.813333333334,Good
78604.47,12.0,6540.3725,Good
82623.0,20.0,7138.25,Poor
51162.84,19.0,4249.57,Poor
66614.64,9.0,5704.22,Poor
30232.28,1.0,2342.3566666666666,Good
52454.79,25.0,4130.2325,Poor
155955.8,5.0,12806.316666666666,Good
75044.98,12.0,5967.748333333332,Good
14730.78,14.0,1507.565,Good
16142.49,17.0,1239.2075,Poor
18622.57,1.0,1766.8808333333334,Good
15961.545,7.0,1269.12875,Good
16653.5,11.0,1095.7916666666667,Good
33515.8,16.0,2628.9833333333336,Poor
58132.12,21.0,4944.343333333333,Poor
112331.04,12.0,9247.92,Good
26411.81,14.0,1911.8332469161533,Good
83265.72,15.0,6899.81,Poor
16372.05,17.0,1284.3375,Poor
